time,v_c(20),v_c(50),v_c(80),v_c(100),G_i(20),G_i(50),G_i(80),G_i(100),Na_i(20),Na_i(50),Na_i(80),Na_i(100),Cl_i(20),Cl_i(50),Cl_i(80),Cl_i(100),J_W_A(20),J_W_A(50),J_W_A(80),J_W_A(100),Cl_i(20)-A,Cl_i(50)-A,Cl_i(80)-A,Cl_i(100)-A,Na_i(20)-A,Na_i(50)-A,Na_i(80)-A,Na_i(100)-A,G_i(20)-A,G_i(50)-A,G_i(80)-A,G_i(100)-A,v_c(20)-A,v_c(50)-A,v_c(80)-A,v_c(100)-A,J_W_A(20)-A,J_W_A(50)-A,J_W_A(80)-A,J_W_A(100)-A
5621,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.7671,48.6219,61.5076,61.3336,59.8279,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3115,57.3225,54.7105,53.2394,52.8143,54.0498,55.0028,55.5834,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5622,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.7671,48.6219,61.5076,61.3336,59.8279,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3115,57.3225,54.7105,53.2394,52.8143,54.0498,55.0028,55.5834,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5623,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3336,59.8279,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3115,57.3225,54.7105,53.2394,52.8143,54.0499,55.0028,55.5834,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5624,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3336,59.8279,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3115,57.3225,54.7105,53.2394,52.8143,54.0499,55.0028,55.5834,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5625,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3336,59.8279,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3115,57.3225,54.7105,53.2394,52.8143,54.0499,55.0028,55.5834,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5626,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3336,59.8279,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3115,57.3225,54.7104,53.2394,52.8143,54.0499,55.0029,55.5834,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5627,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3337,59.8279,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3115,57.3224,54.7104,53.2394,52.8143,54.0499,55.0029,55.5835,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5628,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3114,57.3224,54.7104,53.2394,52.8143,54.0499,55.0029,55.5835,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5629,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3114,57.3224,54.7104,53.2394,52.8143,54.0499,55.0029,55.5835,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5630,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3114,57.3224,54.7104,53.2394,52.8144,54.0499,55.0029,55.5835,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5631,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3114,57.3224,54.7104,53.2393,52.8144,54.0499,55.0029,55.5835,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5632,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3114,57.3224,54.7104,53.2393,52.8144,54.05,55.0029,55.5835,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5633,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3114,57.3224,54.7104,53.2393,52.8144,54.05,55.0029,55.5835,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5634,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3114,57.3223,54.7104,53.2393,52.8144,54.05,55.0029,55.5835,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5635,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3114,57.3223,54.7104,53.2393,52.8144,54.05,55.0029,55.5835,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5636,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3114,57.3223,54.7103,53.2393,52.8144,54.05,55.003,55.5835,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5637,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.4521,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3114,57.3223,54.7103,53.2393,52.8144,54.05,55.003,55.5835,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5638,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.452,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3113,57.3223,54.7103,53.2393,52.8144,54.05,55.003,55.5836,12.8396,15.1938,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5639,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3673,49.452,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3113,57.3223,54.7103,53.2393,52.8144,54.05,55.003,55.5836,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5640,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3113,57.3223,54.7103,53.2393,52.8144,54.0501,55.003,55.5836,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5641,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5076,61.3337,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3113,57.3222,54.7103,53.2393,52.8144,54.0501,55.003,55.5836,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5642,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5076,61.3338,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3113,57.3222,54.7103,53.2393,52.8144,54.0501,55.003,55.5836,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5643,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5075,61.3338,59.828,58.6442,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3113,57.3222,54.7103,53.2393,52.8144,54.0501,55.003,55.5836,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5644,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5075,61.3338,59.828,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3113,57.3222,54.7103,53.2392,52.8145,54.0501,55.003,55.5836,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5645,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5075,61.3338,59.828,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3113,57.3222,54.7102,53.2392,52.8145,54.0501,55.0031,55.5836,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5646,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5075,61.3338,59.828,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3113,57.3222,54.7102,53.2392,52.8145,54.0501,55.0031,55.5836,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5647,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5075,61.3338,59.828,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3112,57.3222,54.7102,53.2392,52.8145,54.0501,55.0031,55.5836,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5648,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5075,61.3338,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3112,57.3221,54.7102,53.2392,52.8145,54.0502,55.0031,55.5836,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5649,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5075,61.3338,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3112,57.3221,54.7102,53.2392,52.8145,54.0502,55.0031,55.5836,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5650,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5075,61.3338,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3112,57.3221,54.7102,53.2392,52.8145,54.0502,55.0031,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5651,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5075,61.3338,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3112,57.3221,54.7102,53.2392,52.8145,54.0502,55.0031,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5652,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.921,51.3674,49.452,48.767,48.6218,61.5075,61.3338,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3112,57.3221,54.7102,53.2392,52.8145,54.0502,55.0031,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5653,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.452,48.767,48.6218,61.5075,61.3338,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3112,57.3221,54.7102,53.2392,52.8145,54.0502,55.0031,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5654,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.452,48.7669,48.6218,61.5075,61.3338,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3112,57.3221,54.7102,53.2392,52.8145,54.0502,55.0031,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5655,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.452,48.7669,48.6218,61.5075,61.3338,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3112,57.322,54.7101,53.2392,52.8145,54.0502,55.0032,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5656,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.452,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3112,57.322,54.7101,53.2391,52.8145,54.0502,55.0032,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5657,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.452,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3111,57.322,54.7101,53.2391,52.8146,54.0503,55.0032,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5658,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.452,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3111,57.322,54.7101,53.2391,52.8146,54.0503,55.0032,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5659,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.452,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3111,57.322,54.7101,53.2391,52.8146,54.0503,55.0032,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5660,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.452,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3111,57.322,54.7101,53.2391,52.8146,54.0503,55.0032,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5661,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3111,57.322,54.7101,53.2391,52.8146,54.0503,55.0032,55.5837,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5662,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3111,57.322,54.7101,53.2391,52.8146,54.0503,55.0032,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5663,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3111,57.3219,54.7101,53.2391,52.8146,54.0503,55.0032,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5664,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3111,57.3219,54.7101,53.2391,52.8146,54.0503,55.0032,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5665,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3111,57.3219,54.71,53.2391,52.8146,54.0504,55.0033,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5666,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3111,57.3219,54.71,53.2391,52.8146,54.0504,55.0033,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5667,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.311,57.3219,54.71,53.2391,52.8146,54.0504,55.0033,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5668,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6218,61.5075,61.3339,59.8281,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.311,57.3219,54.71,53.2391,52.8146,54.0504,55.0033,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5669,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6218,61.5075,61.3339,59.8282,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.311,57.3219,54.71,53.239,52.8146,54.0504,55.0033,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5670,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6218,61.5075,61.3339,59.8282,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.311,57.3218,54.71,53.239,52.8147,54.0504,55.0033,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5671,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6217,61.5075,61.334,59.8282,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.311,57.3218,54.71,53.239,52.8147,54.0504,55.0033,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5672,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6217,61.5075,61.334,59.8282,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.311,57.3218,54.71,53.239,52.8147,54.0504,55.0033,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5673,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6217,61.5075,61.334,59.8282,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.311,57.3218,54.71,53.239,52.8147,54.0504,55.0033,55.5838,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5674,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6217,61.5075,61.334,59.8282,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.311,57.3218,54.71,53.239,52.8147,54.0505,55.0033,55.5839,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5675,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6217,61.5075,61.334,59.8282,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.311,57.3218,54.7099,53.239,52.8147,54.0505,55.0034,55.5839,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5676,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6217,61.5075,61.334,59.8282,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3109,57.3218,54.7099,53.239,52.8147,54.0505,55.0034,55.5839,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5677,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6217,61.5075,61.334,59.8282,58.6443,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3109,57.3217,54.7099,53.239,52.8147,54.0505,55.0034,55.5839,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5678,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6217,61.5075,61.334,59.8282,58.6444,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3109,57.3217,54.7099,53.239,52.8147,54.0505,55.0034,55.5839,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
5679,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.049,41.1928,45.9211,51.3674,49.4519,48.7669,48.6217,61.5075,61.334,59.8282,58.6444,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3109,57.3217,54.7099,53.239,52.8147,54.0505,55.0034,55.5839,12.8396,15.1937,16.9659,18.1099,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
