time,v_c(130),v_c(100),v_c(70),v_c(40),G_i(130),G_i(100),G_i(70),G_i(40),Na_i(130),Na_i(100),Na_i(70),Na_i(40),Cl_i(130),Cl_i(100),Cl_i(70),Cl_i(40),J_W_A(130),J_W_A(100),J_W_A(70),J_W_A(40),Cl_i(130)-A,Cl_i(100)-A,Cl_i(70)-A,Cl_i(40)-A,Na_i(130)-A,Na_i(100)-A,Na_i(70)-A,Na_i(40)-A,G_i(130)-A,G_i(100)-A,G_i(70)-A,G_i(40)-A,v_c(130)-A,v_c(100)-A,v_c(70)-A,v_c(40)-A,J_W_A(130)-A,J_W_A(100)-A,J_W_A(70)-A,J_W_A(40)-A
9257,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2274,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2245,29.3407,45.0778,37.0013,28.2135,18.5156,7.26545,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9258,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2274,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2245,29.3407,45.0778,37.0013,28.2135,18.5156,7.26545,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9259,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2274,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2245,29.3407,45.0778,37.0013,28.2135,18.5156,7.26545,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9260,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2274,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2245,29.3407,45.0778,37.0013,28.2135,18.5156,7.26545,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9261,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2274,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2245,29.3407,45.0778,37.0013,28.2135,18.5156,7.26545,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9262,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2274,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2245,29.3407,45.0778,37.0013,28.2135,18.5156,7.26545,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9263,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2245,29.3407,45.0778,37.0013,28.2135,18.5156,7.26545,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9264,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2245,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9265,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2245,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9266,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2245,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9267,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2245,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9268,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9269,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9270,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9271,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9272,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9273,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9274,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9275,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.903,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9276,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9277,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9278,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9279,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9280,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9281,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9282,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9283,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9284,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8954,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9285,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9286,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9287,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9288,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9289,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9290,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9291,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9292,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9293,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9294,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9295,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9296,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9297,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9298,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9299,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9300,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9301,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9302,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9303,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9304,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9305,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9306,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9307,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9308,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9309,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9310,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9311,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0013,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
9312,2.20E-15,2.79E-15,3.58E-15,4.44E-15,3.7256,3.50354,3.28701,3.10439,45.9292,37.3813,28.3416,18.5434,56.0381,50.2275,41.9031,29.2717,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.9593,50.8955,42.2246,29.3407,45.0778,37.0012,28.2135,18.5156,7.26544,5.6857,4.38837,3.46496,2.27E-15,2.86E-15,3.63E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
